predID,id,contig_id,island_index,island_size,variant,n_flank,c_flank,seed,rep,dldesign,antigen,af3_dir,native_status,overall_rmsd,epitope_chunk_rmsd,mean_pae,epitope_pae,scaffold_pae,ptm,ranking_score,fraction_disordered,has_clash_af3,chain_pair_pae_min,af3_n_clash_res,af3_has_clash,af3_clash_status,cylinder_ca_clashes,cylinder_native_aware,native_in_cylinder,af3_window_start,status,score_af3_n_clash_res,score_epitope_chunk_rmsd,score_overall_rmsd,score_epitope_pae,composite,pass_indicator,rank_in_group
5o4g_0P__contig26__seed0__rep0_5o4g_0P__contig26__seed0__rep0_0_model_5_fixed_dldesign_0,5o4g_0P,26,,,,,,0,0,0,5o4g_0P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/5o4g_0p__contig26__seed0__rep0_5o4g_0p__contig26__seed0__rep0_0_model_5_fixed_dldesign_0,ok,14.467316646647747,7.853279209422178,17.98351399754925,12.691272189349112,16.620273233260246,0.26,0.26,0.0,0.0,0.76,0,False,ok,3,2,9,0,ok,0.9525741268224334,1.2434680349715848e-12,2.198126615692603e-22,4.884070771695622e-06,0.42865884547748306,4.415348592889569e-169,1
5o4g_0P__contig25__seed0__rep0_5o4g_0P__contig25__seed0__rep0_0_model_3_fixed_dldesign_5,5o4g_0P,25,,,,,,0,0,5,5o4g_0P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/5o4g_0p__contig25__seed0__rep0_5o4g_0p__contig25__seed0__rep0_0_model_3_fixed_dldesign_5,ok,17.829438216959822,8.471302399371206,18.03093599773777,12.788461538461538,17.52158880080958,0.3,0.69,0.79,0.0,0.76,0,False,ok,2,0,7,0,ok,0.9525741268224334,1.0495868509349488e-13,3.172848408447066e-28,4.346419337726305e-06,0.42865879171205507,4.52027401550215e-190,2
5o4g_0P__contig45__seed0__rep0_5o4g_0P__contig45__seed0__rep0_0_model_7_fixed_dldesign_5,5o4g_0P,45,,,,,,0,0,5,5o4g_0P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/5o4g_0p__contig45__seed0__rep0_5o4g_0p__contig45__seed0__rep0_0_model_7_fixed_dldesign_5,ok,12.259714626348632,5.932687462476511,16.371543029503254,12.91257396449704,14.958003035925111,0.32,0.54,0.46,0.0,0.76,0,False,ok,7,5,5,0,ok,0.9525741268224334,2.698014101287068e-09,1.503315749926061e-18,3.744986662599353e-06,0.4286587322432648,3.63100990778405e-139,3
5o4g_0P__contig33__seed0__rep0_5o4g_0P__contig33__seed0__rep0_0_model_3_fixed_dldesign_5,5o4g_0P,33,,,,,,0,0,5,5o4g_0P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/5o4g_0p__contig33__seed0__rep0_5o4g_0p__contig33__seed0__rep0_0_model_3_fixed_dldesign_5,ok,10.019678611992148,4.445367019789328,18.21595814874163,15.126775147928996,16.084550514420645,0.28,0.41,0.26,0.0,0.76,0,False,ok,5,4,7,0,ok,0.9525741268224334,1.0346274851262152e-06,1.1705536639722004e-14,2.627322352696566e-07,0.42865864200019216,2.3606947110699873e-129,4
5o4g_0P__contig29__seed0__rep0_5o4g_0P__contig29__seed0__rep0_0_model_1_fixed_dldesign_5,5o4g_0P,29,,,,,,0,0,5,5o4g_0P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/5o4g_0p__contig29__seed0__rep0_5o4g_0p__contig29__seed0__rep0_0_model_1_fixed_dldesign_5,ok,10.914551878874445,5.88722519516665,14.135281364878878,13.43860946745562,11.58159892055996,0.49,0.67,0.36,0.0,0.76,0,False,ok,2,2,8,0,ok,0.9525741268224334,3.2360875474346836e-09,3.26465461287012e-16,1.9920757886301906e-06,0.42865855708669587,2.8951421366497804e-120,5
5o4g_0P__contig40__seed0__rep0_5o4g_0P__contig40__seed0__rep0_0_model_3_fixed_dldesign_5,5o4g_0P,40,,,,,,0,0,5,5o4g_0P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/5o4g_0p__contig40__seed0__rep0_5o4g_0p__contig40__seed0__rep0_0_model_3_fixed_dldesign_5,ok,15.634711156769226,7.131057329025057,18.470854934489584,13.478402366863904,17.733293978748524,0.3,0.43,0.26,0.0,0.76,0,False,ok,0,0,8,0,ok,0.9525741268224334,2.2349228463299153e-11,2.0610129902598607e-24,1.899186845551405e-06,0.4286585469943669,6.097320744134095e-174,6
5o4g_0P__contig5__seed0__rep0_5o4g_0P__contig5__seed0__rep0_0_model_1_fixed_dldesign_4,5o4g_0P,5,,,,,,0,0,4,5o4g_0P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/5o4g_0p__contig5__seed0__rep0_5o4g_0p__contig5__seed0__rep0_0_model_1_fixed_dldesign_4,ok,15.819755243081625,8.894291877745696,17.658940522198133,13.573520710059173,16.194046213526732,0.28,0.39,0.22,0.0,0.76,0,False,ok,2,1,10,0,ok,0.9525741268224334,1.932904494197332e-14,9.831645860303307e-25,1.694324288617948e-06,0.4286585265025287,7.293542280111145e-180,7
5o4g_0P__contig29__seed0__rep0_5o4g_0P__contig29__seed0__rep0_0_model_1_fixed_dldesign_7,5o4g_0P,29,,,,,,0,0,7,5o4g_0P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/5o4g_0p__contig29__seed0__rep0_5o4g_0p__contig29__seed0__rep0_0_model_1_fixed_dldesign_7,ok,10.906751666813296,5.861428682387757,14.57618060137619,13.621745562130176,12.431691684938436,0.49,0.68,0.38,0.0,0.76,0,False,ok,2,2,7,0,ok,0.9525741268224334,3.5878427041322154e-09,3.3681203214954847e-16,1.5990573259733052e-06,0.42865851787278836,2.182725342704202e-122,8
5o4g_0P__contig31__seed0__rep0_5o4g_0P__contig31__seed0__rep0_0_model_2_fixed_dldesign_4,5o4g_0P,31,,,,,,0,0,4,5o4g_0P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/5o4g_0p__contig31__seed0__rep0_5o4g_0p__contig31__seed0__rep0_0_model_2_fixed_dldesign_4,ok,13.298371821150576,5.350382047673169,18.903063436704684,14.269674556213015,17.57195142519818,0.29,0.49,0.4,0.0,0.76,0,False,ok,4,3,8,0,ok,0.9525741268224334,2.770845547851302e-08,2.358945212514619e-20,7.348420915102397e-07,0.4286584374814181,9.741606696256572e-155,9
5o4g_0P__contig1__seed0__rep0_5o4g_0P__contig1__seed0__rep0_0_model_5_fixed_dldesign_4,5o4g_0P,1,,,,,,0,0,4,5o4g_0P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/5o4g_0p__contig1__seed0__rep0_5o4g_0p__contig1__seed0__rep0_0_model_5_fixed_dldesign_4,ok,19.26377490072635,14.749483166741134,14.63204826091055,14.378994082840238,12.021909259571595,0.5,0.65,0.3,0.0,0.76,0,False,ok,5,5,7,0,ok,0.9525741268224334,1.302270871652782e-24,1.0227071569677378e-30,6.444983698426293e-07,0.428658421519932,1.4946440563001877e-212,10
5o4g_0P__contig33__seed0__rep0_5o4g_0P__contig33__seed0__rep0_0_model_3_fixed_dldesign_7,5o4g_0P,33,,,,,,0,0,7,5o4g_0P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/5o4g_0p__contig33__seed0__rep0_5o4g_0p__contig33__seed0__rep0_0_model_3_fixed_dldesign_7,ok,10.19665739641296,7.67722640253413,16.600603261381845,14.570562130177516,13.995496711081124,0.36,0.42,0.12,0.0,0.76,0,False,ok,2,2,7,0,ok,0.9525741268224334,2.5146044272402688e-12,5.766969980683771e-15,5.121362836361259e-07,0.4286584082843532,1.0622851866373727e-138,11
5o4g_0P__contig18__seed0__rep0_5o4g_0P__contig18__seed0__rep0_0_model_3_fixed_dldesign_6,5o4g_0P,18,,,,,,0,0,6,5o4g_0P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/5o4g_0p__contig18__seed0__rep0_5o4g_0p__contig18__seed0__rep0_0_model_3_fixed_dldesign_6,ok,15.407515451755913,8.93643839973218,18.3131680648506,14.848816568047337,16.349468713105075,0.37,0.61,0.49,0.0,0.76,0,False,ok,2,1,13,0,ok,0.9525741268224334,1.633030846027627e-14,5.113992574295591e-24,3.667518966578669e-07,0.4286583937452888,2.4108108681362287e-181,12
5o4g_0P__contig32__seed0__rep0_5o4g_0P__contig32__seed0__rep0_0_model_1_fixed_dldesign_0,5o4g_0P,32,,,,,,0,0,0,5o4g_0P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/5o4g_0p__contig32__seed0__rep0_5o4g_0p__contig32__seed0__rep0_0_model_1_fixed_dldesign_0,ok,17.716328434295313,10.503305791024545,20.269497596380432,14.92352071005917,19.4781413391803,0.22,0.71,0.97,0.0,0.76,0,False,ok,5,3,7,0,ok,0.9525741268224334,3.097896760268996e-17,4.988168790960996e-28,3.3530502822940793e-07,0.42865839060059785,9.7374781685456e-212,13
5o4g_0P__contig2__seed0__rep0_5o4g_0P__contig2__seed0__rep0_0_model_2_fixed_dldesign_2,5o4g_0P,2,,,,,,0,0,2,5o4g_0P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/5o4g_0p__contig2__seed0__rep0_5o4g_0p__contig2__seed0__rep0_0_model_2_fixed_dldesign_2,ok,17.399819745839118,12.391807664767608,16.26088226977095,14.983579881656803,14.223663349637375,0.45,0.59,0.28,0.0,0.76,0,False,ok,5,4,10,0,ok,0.9525741268224334,1.6233163734587724e-20,1.769184184255506e-27,3.1198954167294937e-07,0.4286583882690492,4.8639052087691915e-199,14
5o4g_0P__contig17__seed0__rep0_5o4g_0P__contig17__seed0__rep0_0_model_5_fixed_dldesign_3,5o4g_0P,17,,,,,,0,0,3,5o4g_0P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/5o4g_0p__contig17__seed0__rep0_5o4g_0p__contig17__seed0__rep0_0_model_5_fixed_dldesign_3,ok,19.1892310698835,11.834571722220216,20.894061645772457,15.51050295857988,20.21600607185023,0.21,0.56,0.69,0.0,0.76,0,False,ok,2,2,21,0,ok,0.9525741268224334,1.508068779066159e-19,1.3779935753599257e-30,1.6578008499660103e-07,0.42865837364810355,1.3167115206546281e-229,15
5o4g_0P__contig33__seed0__rep0_5o4g_0P__contig33__seed0__rep0_0_model_3_fixed_dldesign_0,5o4g_0P,33,,,,,,0,0,0,5o4g_0P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/5o4g_0p__contig33__seed0__rep0_5o4g_0p__contig33__seed0__rep0_0_model_3_fixed_dldesign_0,ok,12.272116045937612,9.08375772291578,17.0813931567537,15.555473372781066,14.54737729802665,0.34,0.46,0.23,0.0,0.76,0,False,ok,5,5,6,0,ok,0.9525741268224334,9.058880100946142e-15,1.4305621660661895e-18,1.5707095289682478e-07,0.4286583727771926,2.366355466323518e-159,16
5o4g_0P__contig6__seed0__rep0_5o4g_0P__contig6__seed0__rep0_0_model_2_fixed_dldesign_4,5o4g_0P,6,,,,,,0,0,4,5o4g_0P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/5o4g_0p__contig6__seed0__rep0_5o4g_0p__contig6__seed0__rep0_0_model_2_fixed_dldesign_4,ok,18.86631608375765,12.468418527982642,19.045216325761142,16.603402366863904,16.815635014336312,0.34,0.53,0.39,0.0,0.76,0,False,ok,2,1,12,0,ok,0.9525741268224334,1.1948584756484662e-20,5.014273045078402e-30,4.466467639838991e-08,0.42865836153656267,1.3626326716859226e-221,17
5o4g_0P__contig51__seed0__rep0_5o4g_0P__contig51__seed0__rep0_0_model_0_fixed_dldesign_5,5o4g_0P,51,,,,,,0,0,5,5o4g_0P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/5o4g_0p__contig51__seed0__rep0_5o4g_0p__contig51__seed0__rep0_0_model_0_fixed_dldesign_5,ok,21.674207773628098,14.883171482586238,22.72402676972382,16.857988165680474,20.92098161578681,0.21,0.68,0.93,0.0,0.76,0,False,ok,4,4,8,0,ok,0.9525741268224334,7.62888266229044e-25,6.643554657827233e-35,3.290682243844388e-08,0.42865836036077726,5.548107762935418e-268,18
5o4g_0P__contig11__seed0__rep0_5o4g_0P__contig11__seed0__rep0_0_model_7_fixed_dldesign_3,5o4g_0P,11,,,,,,0,0,3,5o4g_0P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/5o4g_0p__contig11__seed0__rep0_5o4g_0p__contig11__seed0__rep0_0_model_7_fixed_dldesign_3,ok,22.68730758784662,10.201109532945358,22.05782825902536,16.900739644970415,21.01792882442233,0.26,0.76,1.0,0.0,0.76,0,False,ok,1,1,7,0,ok,0.9525741268224334,1.0376134910699887e-16,1.154691254824314e-36,3.12612162479575e-08,0.42865836019621667,2.1726063735005904e-245,19
5o4g_0P__contig14__seed0__rep0_5o4g_0P__contig14__seed0__rep0_0_model_0_fixed_dldesign_4,5o4g_0P,14,,,,,,0,0,4,5o4g_0P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/5o4g_0p__contig14__seed0__rep0_5o4g_0p__contig14__seed0__rep0_0_model_0_fixed_dldesign_4,ok,24.71569354517401,12.42023052852851,24.40558959374116,17.020562130177513,24.143464327879908,0.14,0.64,1.0,0.0,0.77,0,False,ok,0,0,7,0,ok,0.9525741268224334,1.4488639198289077e-20,3.4577895933421255e-40,2.707447098056668e-08,0.42865835977754213,9.236715377872637e-280,20
6cyf_0P__contig5__seed0__rep0_6cyf_0P__contig5__seed0__rep0_0_model_3_fixed_dldesign_6,6cyf_0P,5,,,,,,0,0,6,6cyf_0P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/6cyf_0p__contig5__seed0__rep0_6cyf_0p__contig5__seed0__rep0_0_model_3_fixed_dldesign_6,ok,0.7963804192190308,0.6284983698546149,3.248675652747667,2.409375,3.185863390144009,0.84,0.84,0.0,0.0,0.76,6,True,ok,16,13,9,0,ok,0.5,0.8154781164309339,0.9919538137264586,0.527160737095207,0.6799763655625459,2.1456627379692305e-29,1
6cyf_0P__contig5__seed0__rep0_6cyf_0P__contig5__seed0__rep0_0_model_3_fixed_dldesign_2,6cyf_0P,5,,,,,,0,0,2,6cyf_0P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/6cyf_0p__contig5__seed0__rep0_6cyf_0p__contig5__seed0__rep0_0_model_3_fixed_dldesign_2,ok,0.9153426184010018,0.6608881196373381,3.4851258365538698,2.3238281250000004,3.4788215087858365,0.83,0.83,0.0,0.0,0.76,7,True,ok,19,17,9,0,ok,0.3775406687981454,0.7951817202108626,0.9871138148321851,0.5526555987766067,0.6213770538559787,1.3112051458245625e-34,2
6cyf_0P__contig5__seed0__rep0_6cyf_0P__contig5__seed0__rep0_0_model_3_fixed_dldesign_0,6cyf_0P,5,,,,,,0,0,0,6cyf_0P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/6cyf_0p__contig5__seed0__rep0_6cyf_0p__contig5__seed0__rep0_0_model_3_fixed_dldesign_0,ok,0.8080278587901377,0.6835321192317265,3.4691865397304174,2.51328125,3.399273351829832,0.82,0.82,0.0,0.0,0.76,7,True,ok,17,15,9,0,ok,0.3775406687981454,0.7800352016735206,0.9915733077500649,0.4960157093350924,0.6128183338610679,1.3043646498475012e-34,3
6cyf_0P__contig5__seed0__rep0_6cyf_0P__contig5__seed0__rep0_0_model_3_fixed_dldesign_5,6cyf_0P,5,,,,,,0,0,5,6cyf_0P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/6cyf_0p__contig5__seed0__rep0_6cyf_0p__contig5__seed0__rep0_0_model_3_fixed_dldesign_5,ok,0.7749658935614575,0.7059287766708247,3.5648411725893103,2.508203125,3.5126040428061827,0.82,0.82,0.0,0.0,0.76,7,True,ok,17,16,9,0,ok,0.3775406687981454,0.7642791603122124,0.9926094595314504,0.4975390823717576,0.6092388911806844,1.2956031690568185e-34,4
6cyf_0P__contig5__seed0__rep0_6cyf_0P__contig5__seed0__rep0_0_model_3_fixed_dldesign_1,6cyf_0P,5,,,,,,0,0,1,6cyf_0P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/6cyf_0p__contig5__seed0__rep0_6cyf_0p__contig5__seed0__rep0_0_model_3_fixed_dldesign_1,ok,0.7995733791405061,0.7439832244585612,3.148958431520407,2.362109375,3.073642489100277,0.83,0.83,0.0,0.0,0.76,7,True,ok,17,16,9,0,ok,0.3775406687981454,0.7357640642047057,0.991851232851261,0.5412730594004674,0.6063318695206409,1.274576848565094e-34,5
6cyf_0P__contig5__seed0__rep0_6cyf_0P__contig5__seed0__rep0_0_model_3_fixed_dldesign_4,6cyf_0P,5,,,,,,0,0,4,6cyf_0P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/6cyf_0p__contig5__seed0__rep0_6cyf_0p__contig5__seed0__rep0_0_model_3_fixed_dldesign_4,ok,0.6627594074006347,0.6242627220117268,4.147799038552173,3.18984375,3.970775531774343,0.77,0.77,0.0,0.0,0.76,7,True,ok,16,14,9,0,ok,0.3775406687981454,0.8180139138987571,0.995269404522106,0.30410780412019933,0.6038614407502959,1.3190422299919113e-34,6
6cyf_0P__contig5__seed0__rep0_6cyf_0P__contig5__seed0__rep0_0_model_3_fixed_dldesign_3,6cyf_0P,5,,,,,,0,0,3,6cyf_0P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/6cyf_0p__contig5__seed0__rep0_6cyf_0p__contig5__seed0__rep0_0_model_3_fixed_dldesign_3,ok,1.0055484646639452,0.8296354796360098,3.4975775285135264,2.510546875,3.449253534152464,0.82,0.82,0.0,0.0,0.76,7,True,ok,15,13,9,0,ok,0.3775406687981454,0.6640640483447579,0.9816175639708057,0.4968359797344594,0.5819164238129619,1.1807453557258792e-34,7
6cyf_0P__contig20__seed0__rep0_6cyf_0P__contig20__seed0__rep0_0_model_5_fixed_dldesign_3,6cyf_0P,20,,,,,,0,0,3,6cyf_0P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/6cyf_0p__contig20__seed0__rep0_6cyf_0p__contig20__seed0__rep0_0_model_5_fixed_dldesign_3,ok,1.1639067535667893,0.9516087444639229,3.4000377038363654,1.98515625,3.5332540626238607,0.8,0.8,0.0,0.0,0.76,7,True,ok,26,24,9,0,ok,0.3775406687981454,0.5482407282155218,0.9659200879795258,0.6497208725113817,0.5651095878600892,8.551126999987813e-35,8
6cyf_0P__contig20__seed0__rep0_6cyf_0P__contig20__seed0__rep0_0_model_5_fixed_dldesign_2,6cyf_0P,20,,,,,,0,0,2,6cyf_0P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/6cyf_0p__contig20__seed0__rep0_6cyf_0p__contig20__seed0__rep0_0_model_5_fixed_dldesign_2,ok,1.1845787073707936,0.8842927260945583,2.641870110283721,1.5972656250000004,2.759545514599022,0.86,0.86,0.0,0.0,0.76,8,True,ok,25,23,9,0,ok,0.2689414213699951,0.6136851012973426,0.9630907401725974,0.7471144270608655,0.5417745056814395,6.5577141147741894e-40,9
6cyf_0P__contig20__seed0__rep0_6cyf_0P__contig20__seed0__rep0_0_model_5_fixed_dldesign_6,6cyf_0P,20,,,,,,0,0,6,6cyf_0P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/6cyf_0p__contig20__seed0__rep0_6cyf_0p__contig20__seed0__rep0_0_model_5_fixed_dldesign_6,ok,1.3895811805414973,1.033048142932175,11.563267037421058,10.70859375,10.807015457788346,0.45,0.45,0.0,0.0,0.76,6,True,ok,23,21,9,0,ok,0.5,0.46699989913336065,0.9199505446940401,5.272793171158844e-05,0.5257453565153194,5.444549937516238e-64,10
6cyf_0P__contig21__seed0__rep0_6cyf_0P__contig21__seed0__rep0_0_model_5_fixed_dldesign_2,6cyf_0P,21,,,,,,0,0,2,6cyf_0P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/6cyf_0p__contig21__seed0__rep0_6cyf_0p__contig21__seed0__rep0_0_model_5_fixed_dldesign_2,ok,2.165886768284334,3.412519528078749,8.15744179470261,9.624609375,6.389509842779759,0.66,0.66,0.0,0.0,0.76,0,False,ok,9,9,9,0,ok,0.9525741268224334,6.44163850627361e-05,0.33994326147061343,0.00019359835750877016,0.4966824732962343,1.1239528451725767e-30,11
6cyf_0P__contig14__seed0__rep0_6cyf_0P__contig14__seed0__rep0_0_model_6_fixed_dldesign_4,6cyf_0P,14,,,,,,0,0,4,6cyf_0P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/6cyf_0p__contig14__seed0__rep0_6cyf_0p__contig14__seed0__rep0_0_model_6_fixed_dldesign_4,ok,0.8520173006735983,1.3587222793966984,7.053916486002451,5.580078125,6.69648566521337,0.7,0.7,0.0,0.0,0.76,6,True,ok,15,11,9,0,ok,0.5,0.19233804592073497,0.9899683789916698,0.024219164881908877,0.4735001037667086,5.717277255790482e-42,12
6cyf_0P__contig25__seed0__rep0_6cyf_0P__contig25__seed0__rep0_0_model_4_fixed_dldesign_4,6cyf_0P,25,,,,,,0,0,4,6cyf_0P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/6cyf_0p__contig25__seed0__rep0_6cyf_0p__contig25__seed0__rep0_0_model_4_fixed_dldesign_4,ok,3.252406621046484,3.778358125021556,3.738231690074465,2.7222656250000004,3.531919672347734,0.82,0.82,0.0,0.0,0.76,1,True,ok,13,13,13,0,ok,0.9241418199787566,1.4910462493421606e-05,0.00662915647680177,0.43371281378076726,0.46056465927950085,2.436077176738769e-24,13
6cyf_0P__contig19__seed0__rep0_6cyf_0P__contig19__seed0__rep0_0_model_6_fixed_dldesign_2,6cyf_0P,19,,,,,,0,0,2,6cyf_0P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/6cyf_0p__contig19__seed0__rep0_6cyf_0p__contig19__seed0__rep0_0_model_6_fixed_dldesign_2,ok,0.9817419036203862,0.5761943271914055,3.600160241304553,2.416015625,3.612590831021271,0.82,0.82,0.0,0.0,0.76,25,True,ok,32,31,9,0,ok,7.484622751061124e-05,0.8449097604636228,0.9832593394395064,0.5251740086984974,0.4604303896760365,2.064155554940585e-128,14
6cyf_0P__contig11__seed0__rep0_6cyf_0P__contig11__seed0__rep0_0_model_0_fixed_dldesign_0,6cyf_0P,11,,,,,,0,0,0,6cyf_0P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/6cyf_0p__contig11__seed0__rep0_6cyf_0p__contig11__seed0__rep0_0_model_0_fixed_dldesign_0,ok,0.6859893940616137,0.6121237774853526,4.7673201998303325,2.430859375,5.030677764565993,0.78,0.78,0.0,0.0,0.76,16,True,ok,31,27,9,0,ok,0.0066928509242848554,0.8251309784468539,0.9948111582398099,0.5207302969060423,0.4603297888662079,1.5533825193113239e-81,15
6cyf_0P__contig19__seed0__rep0_6cyf_0P__contig19__seed0__rep0_0_model_6_fixed_dldesign_1,6cyf_0P,19,,,,,,0,0,1,6cyf_0P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/6cyf_0p__contig19__seed0__rep0_6cyf_0p__contig19__seed0__rep0_0_model_6_fixed_dldesign_1,ok,0.6845069084928282,0.6377048383372571,3.467536996889433,2.438671875,3.4614083762716343,0.83,0.83,0.0,0.0,0.76,19,True,ok,27,26,9,0,ok,0.0015011822567369917,0.809872302678664,0.9948416784717411,0.5183901381054434,0.4539509571900902,3.8110253806356213e-97,16
6cyf_0P__contig14__seed0__rep0_6cyf_0P__contig14__seed0__rep0_0_model_6_fixed_dldesign_6,6cyf_0P,14,,,,,,0,0,6,6cyf_0P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/6cyf_0p__contig14__seed0__rep0_6cyf_0p__contig14__seed0__rep0_0_model_6_fixed_dldesign_6,ok,0.9087724866368604,1.651588402417444,5.52903195400132,4.02109375,5.320266878055225,0.74,0.74,0.0,0.0,0.76,6,True,ok,15,13,9,0,ok,0.5,0.06873063053850449,0.9874438624535553,0.13879763531460249,0.4535511936567974,1.523304455495017e-35,17
6cyf_0P__contig16__seed0__rep0_6cyf_0P__contig16__seed0__rep0_0_model_5_fixed_dldesign_5,6cyf_0P,16,,,,,,0,0,5,6cyf_0P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/6cyf_0p__contig16__seed0__rep0_6cyf_0p__contig16__seed0__rep0_0_model_5_fixed_dldesign_5,ok,0.8620987506609158,0.6246596835690146,4.425082477142049,2.596484375,4.561619764830229,0.77,0.77,0.0,0.0,0.76,19,True,ok,34,31,9,0,ok,0.0015011822567369917,0.8177774163836529,0.989559888217106,0.4710869792572506,0.4501405616805912,3.81424066012429e-97,18
6cyf_0P__contig20__seed0__rep0_6cyf_0P__contig20__seed0__rep0_0_model_2_fixed_dldesign_7,6cyf_0P,20,,,,,,0,0,7,6cyf_0P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/6cyf_0p__contig20__seed0__rep0_6cyf_0p__contig20__seed0__rep0_0_model_2_fixed_dldesign_7,ok,1.0722503732158604,0.6371382029161681,4.95926100480724,2.47421875,5.239252212973973,0.76,0.76,0.0,0.0,0.76,20,True,ok,34,32,9,0,ok,0.0009110511944006454,0.8102210577609135,0.9761305865346771,0.5077337581595492,0.448964730600599,1.4515057625103692e-102,19
6cyf_0P__contig11__seed0__rep0_6cyf_0P__contig11__seed0__rep0_0_model_0_fixed_dldesign_3,6cyf_0P,11,,,,,,0,0,3,6cyf_0P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/6cyf_0p__contig11__seed0__rep0_6cyf_0p__contig11__seed0__rep0_0_model_0_fixed_dldesign_3,ok,0.7813225830247061,0.680299337306315,4.748138373079461,2.44140625,4.984661117717002,0.76,0.76,0.0,0.0,0.76,16,True,ok,32,29,9,0,ok,0.0066928509242848554,0.7822458921675939,0.9924205751729159,0.5175708866141864,0.4488144596538285,1.553501513114763e-81,20
6fgb_0P__contig0__seed0__rep0_6fgb_0P__contig0__seed0__rep0_0_model_2_fixed_dldesign_2,6fgb_0P,0,,,,,,0,0,2,6fgb_0P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/6fgb_0p__contig0__seed0__rep0_6fgb_0p__contig0__seed0__rep0_0_model_2_fixed_dldesign_2,ok,1.5191073133460422,1.118343393226697,5.210132906023188,3.990844233055886,5.042439737034332,0.72,0.72,0.0,0.0,0.76,1,True,ok,8,2,7,0,ok,0.9241418199787566,0.38381807559387,0.8725360894666155,0.14319376542225476,0.7007162837086421,3.5675692092781515e-05,1
6fgb_0P__contig0__seed0__rep0_6fgb_0P__contig0__seed0__rep0_0_model_3_fixed_dldesign_3,6fgb_0P,0,,,,,,0,0,3,6fgb_0P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/6fgb_0p__contig0__seed0__rep0_6fgb_0p__contig0__seed0__rep0_0_model_3_fixed_dldesign_3,ok,1.155123024221261,1.1056897067551166,7.700895466113676,6.059334126040428,7.22045288531775,0.57,0.58,0.02,0.0,0.76,3,True,ok,7,0,7,0,ok,0.8175744761936437,0.3958567758962766,0.9670579321290744,0.013772666480140314,0.6616615613350378,1.7253557881847988e-28,2
